timestamp,util
-19.023,
-18.822,
-18.622,
-18.421,
-18.221,
-18.02,
-17.82,
-17.619,
-17.419,
-17.218,
-17.018,
-16.818,
-16.617,
-16.417,
-16.216,
-16.016,
-15.815000000000001,
-15.615,
-15.415,
-15.214,0.0
-15.014,0.0
-14.814,0.0
-14.613,0.0
-14.413,0.0
-14.212,0.0
-14.012,0.0
-13.812000000000001,0.0
-13.611,0.0
-13.411,0.0
-13.21,0.0
-13.01,0.0
-12.809000000000001,0.0
-12.609,0.0
-12.408999999999999,0.0
-12.208,0.0
-12.008,0.0
-11.807,0.0
-11.607,0.0
-11.406,0.0
-11.206,0.0
-11.006,0.0
-10.805,0.0
-10.605,0.0
-10.404,0.0
-10.204,0.0
-10.003,0.0
-9.803,0.0
-9.602,0.0
-9.402,0.0
-9.202,0.0
-9.001,0.0
-8.801,0.12
-8.6,0.12
-8.4,0.12
-8.199,0.12
-7.9990000000000006,0.12
-7.7989999999999995,0.12
-7.598000000000001,0.12
-7.398,0.12
-7.196999999999999,0.12
-6.997,0.12
-6.795999999999999,0.12
-6.596,0.12
-6.396000000000001,0.12
-6.195,0.12
-5.994999999999999,0.12
-5.7940000000000005,0.12
-5.593999999999999,0.12
-5.394,0.12
-5.193,0.12
-4.993,0.12
-4.792,0.0
-4.5920000000000005,0.0
-4.3919999999999995,0.0
-4.191000000000001,0.0
-3.9909999999999997,1.25
-3.789999999999999,2.5
-3.5889999999999986,5.625
-3.3889999999999993,6.875
-3.187999999999999,8.0
-2.9869999999999983,9.155
-2.786999999999999,10.405
-2.5859999999999985,10.405
-2.3859999999999992,10.405
-2.1849999999999987,10.405
-1.9849999999999994,10.405
-1.7850000000000001,10.405
-1.5839999999999996,10.405
-1.3840000000000003,10.405
-1.184000000000001,10.405
-0.9840000000000018,10.405
-0.7830000000000013,10.405
-0.5829999999999984,10.405
-0.3829999999999991,10.66
-0.1819999999999986,11.91
0.018000000000000682,13.91
0.2190000000000012,15.91
0.4209999999999994,15.59
0.6219999999999999,17.415
0.8219999999999992,17.54
1.0229999999999997,21.02
1.2240000000000002,19.77
1.4239999999999995,19.77
1.625,19.77
1.8249999999999993,19.77
2.0249999999999986,19.77
2.225999999999999,19.77
2.4259999999999984,19.77
2.6260000000000012,20.025
2.8270000000000017,21.365
3.0279999999999987,25.74
3.228999999999999,25.74
3.4289999999999985,25.74
3.6290000000000013,25.869999999999997
3.8299999999999983,25.869999999999997
4.030999999999999,27.155
4.231999999999999,23.905
4.431999999999999,21.1
4.632999999999999,18.025
4.832999999999998,16.775
5.033000000000001,12.14
5.234000000000002,13.39
5.434999999999999,16.465
5.635999999999999,18.215
5.837,18.215
6.036999999999999,18.215
6.236999999999998,18.215
6.437999999999999,18.215
6.638000000000002,17.96
6.838999999999999,16.62
7.0390000000000015,12.245000000000001
7.239999999999998,12.365
7.440000000000001,12.365
7.640999999999998,11.98
7.841000000000001,10.73
8.042000000000002,6.195
8.242,6.195
8.443000000000001,6.195
8.643,6.195
8.843,6.195
9.044,6.195
9.244,4.945
9.445,1.8699999999999999
9.645,0.38499999999999995
9.846,1.6350000000000002
10.047,6.28
10.248999999999999,7.530000000000001
10.451,10.530000000000001
10.652000000000001,12.725
10.852,12.725
11.053,12.725
11.253,13.855
11.454999999999998,17.315
11.655999999999999,18.98
11.856000000000002,18.98
12.057000000000002,18.98
12.256999999999998,18.98
12.457999999999998,18.98
12.658000000000001,19.48
12.859000000000002,20.73
13.060000000000002,25.09
13.261000000000003,26.339999999999996
13.462000000000003,29.589999999999996
13.662999999999997,31.7
13.863999999999997,31.7
14.064999999999998,31.554999999999996
14.265999999999998,30.304999999999996
14.466000000000001,27.304999999999996
14.667000000000002,25.11
14.866999999999997,25.11
15.067999999999998,25.11
15.268,25.2
15.469000000000001,24.055
15.671999999999997,25.85
15.872999999999998,27.1
16.073999999999998,31.49
16.275,31.49
16.476,31.49
16.676000000000002,30.99
16.877000000000002,29.74
17.076999999999998,25.380000000000003
17.278,24.130000000000003
17.478,20.880000000000003
17.679000000000002,18.505000000000003
17.878999999999998,17.255000000000003
18.079,12.754999999999999
18.28,14.005
18.481,17.595
18.682000000000002,19.965
18.883000000000003,21.215
19.083,25.575
19.284999999999997,24.235
19.485,21.919999999999998
19.685000000000002,18.46
19.886000000000003,17.21
20.086,12.819999999999999
20.286,14.069999999999999
20.487000000000002,16.63
20.689,19.835
20.89,21.085
21.091,25.37
21.292,25.369999999999997
21.491999999999997,25.369999999999997
21.692999999999998,25.369999999999997
21.893,25.369999999999997
22.093000000000004,25.369999999999997
22.293999999999997,25.369999999999997
22.494999999999997,25.44
22.695999999999998,24.735
22.896,23.485
23.097,19.125
23.296999999999997,19.125
23.497999999999998,19.125
23.698,19.125
23.898000000000003,19.125
24.098999999999997,19.125
24.299,17.875
24.499000000000002,15.315000000000001
24.700000000000003,12.84
24.9,12.84
25.101,12.635
25.302,12.635
25.503,12.635
25.703000000000003,12.754999999999999
25.904000000000003,12.754999999999999
26.104,12.754999999999999
26.305,11.504999999999999
26.505000000000003,7.844999999999999
26.706000000000003,6.18
26.906,6.18
27.106,6.18
27.307000000000002,7.519999999999999
27.508000000000003,8.834999999999999
27.71,13.584999999999999
27.911,14.925
28.112000000000002,19.175
28.313000000000002,19.175
28.514000000000003,19.175
28.714,19.195
28.915,19.195
29.115000000000002,19.365000000000002
29.316000000000003,20.615000000000002
29.517000000000003,24.240000000000002
29.719,26.195
29.918999999999997,27.445
30.119999999999997,31.675
30.320999999999998,32.925
30.522,36.644999999999996
30.723,38.595
30.924,39.845
31.124000000000002,43.87
31.325000000000003,43.87
31.526000000000003,46.660000000000004
31.732,42.660000000000004
31.933,41.32000000000001
32.133,37.07000000000001
32.333,38.225
32.534,41.725
32.735,43.285000000000004
32.936,43.285000000000004
33.138,43.245000000000005
33.339,43.245000000000005
33.541,44.245000000000005
33.745,43.67
33.946,44.05
34.155,43.28
34.357,43.28
34.558,43.725
34.76,42.995000000000005
34.964,43.620000000000005
35.165,42.720000000000006
35.366,42.535
35.567,42.82
35.769,43.32000000000001
35.969,45.115
36.17,49.015
36.371,49.11
36.572,50.015
36.776,49.08
36.979,49.755
37.181,49.005
37.382,49.004999999999995
37.583,49.04
37.784,48.79
37.988,49.535000000000004
38.189,47.485
38.39,47.485
38.595,47.71
38.796,47.769999999999996
38.997,48.205
39.199,47.955
39.4,48.14
39.6,48.235
39.802,48.325
40.003,49.089999999999996
40.204,48.085
40.405,48.085
40.606,48.295
40.807,48.17
41.008,49.05
41.211,47.385000000000005
41.412,47.385000000000005
41.613,46.28
41.814,46.28
42.015,46.955
42.216,47.855
42.417,47.855
42.618,47.839999999999996
42.819,47.809999999999995
43.02,48.75
43.221,48.375
43.422,48.255
43.623,48.28
43.825,48.28
44.025999999999996,48.89
44.227999999999994,48.245
44.429,48.245
44.629999999999995,48.13
44.831,48.13
45.032,48.825
45.233999999999995,49.595
45.435,49.595
45.635999999999996,50.165
45.837,50.165
46.037000000000006,50.45
46.239000000000004,50.015
46.43899999999999,50.015
46.64,50.385000000000005
46.840999999999994,50.385000000000005
47.042,50.595000000000006
47.242999999999995,50.145
47.444,50.144999999999996
47.644999999999996,50.025
47.846999999999994,49.934999999999995
48.047,50.545
48.251999999999995,50.045
48.453,50.045
48.653999999999996,49.934999999999995
48.858999999999995,49.934999999999995
49.06,50.959999999999994
49.265,49.45
49.465999999999994,49.45
49.667,49.61
49.867999999999995,49.61
50.069,50.275
50.271,50.025
50.471999999999994,50.15
50.67400000000001,49.655
50.876000000000005,49.655
51.077,50.3
51.278999999999996,49.79
51.480000000000004,50.035
51.681,49.644999999999996
51.882000000000005,49.644999999999996
52.083,50.15
52.284000000000006,49.4
52.485,49.614999999999995
52.68899999999999,49.33
52.888999999999996,49.33
53.09,49.440000000000005
53.292,49.510000000000005
53.492999999999995,50.385000000000005
53.696,49.515
53.897000000000006,49.515
54.098,50.265
54.303,50.015
54.507000000000005,50.515
54.711,50.11
54.912000000000006,50.11
55.113,50.885
55.31399999999999,50.809999999999995
55.515,51.904999999999994
55.717,51.279999999999994
55.918000000000006,51.279999999999994
56.119,51.48
56.31999999999999,51.855
56.521,52.765
56.721999999999994,51.660000000000004
56.923,51.75
57.123999999999995,51.73
57.325,51.855
57.527,52.105
