Timestamp,CPU_Utilization(%)
2025-03-28 15:55:52.011,25.0
2025-03-28 15:55:52.212,67.5
2025-03-28 15:55:52.413,36.6
2025-03-28 15:55:52.614,0.0
2025-03-28 15:55:52.814,0.0
2025-03-28 15:55:53.015,0.0
2025-03-28 15:55:53.215,0.0
2025-03-28 15:55:53.415,15.8
2025-03-28 15:55:53.619,25.0
2025-03-28 15:55:53.820,87.5
2025-03-28 15:55:54.021,0.0
2025-03-28 15:55:54.221,0.0
2025-03-28 15:55:54.422,17.5
2025-03-28 15:55:54.622,25.0
2025-03-28 15:55:54.823,88.1
2025-03-28 15:55:55.024,25.0
2025-03-28 15:55:55.224,69.2
2025-03-28 15:55:55.425,37.5
2025-03-28 15:55:55.626,0.0
2025-03-28 15:55:55.826,0.0
2025-03-28 15:55:56.027,0.0
2025-03-28 15:55:56.227,0.0
2025-03-28 15:55:56.427,0.0
2025-03-28 15:55:56.628,0.0
2025-03-28 15:55:56.828,0.0
2025-03-28 15:55:57.029,25.0
2025-03-28 15:55:57.229,42.5
2025-03-28 15:55:57.434,75.0
2025-03-28 15:55:57.635,25.0
2025-03-28 15:55:57.836,85.4
2025-03-28 15:55:58.037,0.0
2025-03-28 15:55:58.238,0.0
2025-03-28 15:55:58.438,0.0
2025-03-28 15:55:58.638,0.0
2025-03-28 15:55:58.839,0.0
2025-03-28 15:55:59.039,25.0
2025-03-28 15:55:59.240,82.9
2025-03-28 15:55:59.444,33.3
2025-03-28 15:55:59.645,25.0
2025-03-28 15:55:59.847,84.6
2025-03-28 15:56:00.049,26.8
2025-03-28 15:56:00.249,86.5
2025-03-28 15:56:00.452,34.2
2025-03-28 15:56:00.652,25.6
2025-03-28 15:56:00.854,82.5
2025-03-28 15:56:01.055,0.0
2025-03-28 15:56:01.255,0.0
2025-03-28 15:56:01.456,0.0
2025-03-28 15:56:01.656,0.0
2025-03-28 15:56:01.856,0.0
2025-03-28 15:56:02.057,25.0
2025-03-28 15:56:02.258,71.8
2025-03-28 15:56:02.458,50.0
2025-03-28 15:56:02.659,25.0
2025-03-28 15:56:02.860,82.5
2025-03-28 15:56:03.062,0.0
2025-03-28 15:56:03.262,0.0
2025-03-28 15:56:03.462,0.0
2025-03-28 15:56:03.663,0.0
2025-03-28 15:56:03.863,0.0
2025-03-28 15:56:04.063,26.2
2025-03-28 15:56:04.268,84.6
2025-03-28 15:56:04.470,34.2
2025-03-28 15:56:04.670,28.2
2025-03-28 15:56:04.873,82.9
2025-03-28 15:56:05.074,0.0
2025-03-28 15:56:05.274,0.0
2025-03-28 15:56:05.475,25.0
2025-03-28 15:56:05.679,35.0
2025-03-28 15:56:05.881,82.9
2025-03-28 15:56:06.082,25.0
2025-03-28 15:56:06.285,95.0
2025-03-28 15:56:06.486,31.7
2025-03-28 15:56:06.686,35.0
2025-03-28 15:56:06.892,78.0
2025-03-28 15:56:07.093,25.0
2025-03-28 15:56:07.294,95.1
2025-03-28 15:56:07.500,0.0
2025-03-28 15:56:07.701,0.0
2025-03-28 15:56:07.901,0.0
2025-03-28 15:56:08.102,26.8
2025-03-28 15:56:08.303,87.5
2025-03-28 15:56:08.504,26.8
2025-03-28 15:56:08.704,37.5
2025-03-28 15:56:08.908,76.9
2025-03-28 15:56:09.109,25.0
2025-03-28 15:56:09.310,87.5
2025-03-28 15:56:09.511,25.0
2025-03-28 15:56:09.712,41.5
2025-03-28 15:56:09.913,67.5
2025-03-28 15:56:10.114,0.0
2025-03-28 15:56:10.314,0.0
2025-03-28 15:56:10.514,0.0
2025-03-28 15:56:10.715,0.0
2025-03-28 15:56:10.915,9.8
2025-03-28 15:56:11.115,25.0
2025-03-28 15:56:11.316,90.0
2025-03-28 15:56:11.517,0.0
2025-03-28 15:56:11.718,0.0
2025-03-28 15:56:11.918,0.0
2025-03-28 15:56:12.118,0.0
2025-03-28 15:56:12.319,0.0
2025-03-28 15:56:12.519,0.0
2025-03-28 15:56:12.719,2.4
2025-03-28 15:56:12.921,25.0
2025-03-28 15:56:13.122,0.0
2025-03-28 15:56:13.322,0.0
2025-03-28 15:56:13.522,0.0
2025-03-28 15:56:13.723,0.0
2025-03-28 15:56:13.923,0.0
2025-03-28 15:56:14.123,0.0
2025-03-28 15:56:14.324,0.0
2025-03-28 15:56:14.524,0.0
2025-03-28 15:56:14.724,0.0
2025-03-28 15:56:14.924,0.0
2025-03-28 15:56:15.125,0.0
2025-03-28 15:56:15.325,0.0
2025-03-28 15:56:15.525,0.0
2025-03-28 15:56:15.726,0.0
2025-03-28 15:56:15.926,0.0
2025-03-28 15:56:16.126,0.0
