Timestamp,CPU_Utilization(%)
2025-03-29 10:26:53.216,0.0
2025-03-29 10:26:53.417,0.0
2025-03-29 10:26:53.617,0.0
2025-03-29 10:26:53.817,0.0
2025-03-29 10:26:54.018,0.0
2025-03-29 10:26:54.218,0.0
2025-03-29 10:26:54.418,0.0
2025-03-29 10:26:54.618,0.0
2025-03-29 10:26:54.819,0.0
2025-03-29 10:26:55.019,0.0
2025-03-29 10:26:55.219,12.5
2025-03-29 10:26:55.420,2.6
2025-03-29 10:26:55.620,12.5
2025-03-29 10:26:55.821,22.0
2025-03-29 10:26:56.021,15.0
2025-03-29 10:26:56.222,7.5
2025-03-29 10:26:56.422,34.1
2025-03-29 10:26:56.623,0.0
2025-03-29 10:26:56.823,7.9
2025-03-29 10:26:57.024,15.4
2025-03-29 10:26:57.225,7.7
2025-03-29 10:26:57.425,10.0
2025-03-29 10:26:57.626,11.9
2025-03-29 10:26:57.826,12.8
2025-03-29 10:26:58.027,12.8
2025-03-29 10:26:58.227,12.5
2025-03-29 10:26:58.428,24.4
2025-03-29 10:26:58.628,0.0
2025-03-29 10:26:58.828,0.0
2025-03-29 10:26:59.029,0.0
2025-03-29 10:26:59.229,0.0
2025-03-29 10:26:59.429,0.0
2025-03-29 10:26:59.630,0.0
2025-03-29 10:26:59.830,0.0
2025-03-29 10:27:00.030,0.0
2025-03-29 10:27:00.231,0.0
2025-03-29 10:27:00.431,0.0
2025-03-29 10:27:00.631,0.0
2025-03-29 10:27:00.832,0.0
2025-03-29 10:27:01.032,0.0
2025-03-29 10:27:01.232,0.0
2025-03-29 10:27:01.432,0.0
2025-03-29 10:27:01.633,0.0
2025-03-29 10:27:01.833,0.0
2025-03-29 10:27:02.033,0.0
2025-03-29 10:27:02.234,0.0
2025-03-29 10:27:02.434,0.0
2025-03-29 10:27:02.634,0.0
2025-03-29 10:27:02.834,0.0
2025-03-29 10:27:03.035,0.0
2025-03-29 10:27:03.235,0.0
2025-03-29 10:27:03.435,0.0
2025-03-29 10:27:03.636,0.0
2025-03-29 10:27:03.836,0.0
2025-03-29 10:27:04.037,0.0
2025-03-29 10:27:04.237,0.0
2025-03-29 10:27:04.437,0.0
2025-03-29 10:27:04.638,0.0
2025-03-29 10:27:04.838,0.0
2025-03-29 10:27:05.039,0.0
2025-03-29 10:27:05.239,0.0
2025-03-29 10:27:05.439,0.0
2025-03-29 10:27:05.640,0.0
2025-03-29 10:27:05.840,0.0
2025-03-29 10:27:06.041,0.0
2025-03-29 10:27:06.241,0.0
2025-03-29 10:27:06.441,0.0
2025-03-29 10:27:06.642,0.0
2025-03-29 10:27:06.842,2.4
2025-03-29 10:27:07.043,0.0
2025-03-29 10:27:07.243,0.0
2025-03-29 10:27:07.444,0.0
2025-03-29 10:27:07.644,0.0
2025-03-29 10:27:07.844,0.0
2025-03-29 10:27:08.045,0.0
2025-03-29 10:27:08.245,0.0
2025-03-29 10:27:08.446,0.0
2025-03-29 10:27:08.646,0.0
2025-03-29 10:27:08.846,0.0
2025-03-29 10:27:09.047,0.0
2025-03-29 10:27:09.247,0.0
2025-03-29 10:27:09.448,0.0
2025-03-29 10:27:09.648,0.0
2025-03-29 10:27:09.849,0.0
2025-03-29 10:27:10.049,0.0
2025-03-29 10:27:10.249,0.0
2025-03-29 10:27:10.450,0.0
2025-03-29 10:27:10.650,0.0
2025-03-29 10:27:10.851,0.0
2025-03-29 10:27:11.051,0.0
2025-03-29 10:27:11.251,0.0
2025-03-29 10:27:11.452,0.0
2025-03-29 10:27:11.652,0.0
2025-03-29 10:27:11.853,0.0
2025-03-29 10:27:12.053,0.0
2025-03-29 10:27:12.253,0.0
2025-03-29 10:27:12.454,0.0
2025-03-29 10:27:12.654,0.0
2025-03-29 10:27:12.855,0.0
2025-03-29 10:27:13.055,0.0
2025-03-29 10:27:13.256,0.0
2025-03-29 10:27:13.456,0.0
2025-03-29 10:27:13.656,0.0
2025-03-29 10:27:13.857,0.0
2025-03-29 10:27:14.057,10.0
2025-03-29 10:27:14.258,0.0
2025-03-29 10:27:14.458,0.0
2025-03-29 10:27:14.658,0.0
2025-03-29 10:27:14.859,0.0
2025-03-29 10:27:15.059,0.0
2025-03-29 10:27:15.260,0.0
2025-03-29 10:27:15.460,0.0
2025-03-29 10:27:15.660,0.0
2025-03-29 10:27:15.861,0.0
2025-03-29 10:27:16.061,0.0
2025-03-29 10:27:16.261,0.0
2025-03-29 10:27:16.462,0.0
2025-03-29 10:27:16.662,0.0
2025-03-29 10:27:16.862,0.0
2025-03-29 10:27:17.063,0.0
2025-03-29 10:27:17.263,0.0
2025-03-29 10:27:17.464,0.0
2025-03-29 10:27:17.664,0.0
2025-03-29 10:27:17.864,0.0
2025-03-29 10:27:18.065,0.0
2025-03-29 10:27:18.265,0.0
2025-03-29 10:27:18.465,0.0
2025-03-29 10:27:18.666,0.0
2025-03-29 10:27:18.866,0.0
2025-03-29 10:27:19.066,2.4
2025-03-29 10:27:19.267,0.0
2025-03-29 10:27:19.467,0.0
2025-03-29 10:27:19.667,0.0
2025-03-29 10:27:19.868,0.0
2025-03-29 10:27:20.068,0.0
2025-03-29 10:27:20.268,0.0
2025-03-29 10:27:20.469,0.0
2025-03-29 10:27:20.669,0.0
2025-03-29 10:27:20.870,0.0
2025-03-29 10:27:21.070,0.0
2025-03-29 10:27:21.270,0.0
2025-03-29 10:27:21.471,0.0
2025-03-29 10:27:21.671,0.0
2025-03-29 10:27:21.871,0.0
2025-03-29 10:27:22.072,0.0
2025-03-29 10:27:22.272,0.0
2025-03-29 10:27:22.472,0.0
2025-03-29 10:27:22.673,0.0
2025-03-29 10:27:22.873,0.0
2025-03-29 10:27:23.073,0.0
2025-03-29 10:27:23.274,0.0
2025-03-29 10:27:23.474,0.0
2025-03-29 10:27:23.674,0.0
2025-03-29 10:27:23.875,0.0
2025-03-29 10:27:24.075,0.0
2025-03-29 10:27:24.276,0.0
2025-03-29 10:27:24.476,0.0
2025-03-29 10:27:24.676,0.0
2025-03-29 10:27:24.877,0.0
2025-03-29 10:27:25.077,0.0
2025-03-29 10:27:25.277,0.0
2025-03-29 10:27:25.478,0.0
2025-03-29 10:27:25.678,0.0
2025-03-29 10:27:25.878,0.0
2025-03-29 10:27:26.079,0.0
2025-03-29 10:27:26.279,0.0
2025-03-29 10:27:26.479,0.0
2025-03-29 10:27:26.680,0.0
2025-03-29 10:27:26.880,0.0
2025-03-29 10:27:27.080,0.0
2025-03-29 10:27:27.281,0.0
2025-03-29 10:27:27.481,0.0
2025-03-29 10:27:27.682,0.0
2025-03-29 10:27:27.882,0.0
2025-03-29 10:27:28.082,0.0
2025-03-29 10:27:28.283,0.0
2025-03-29 10:27:28.483,0.0
2025-03-29 10:27:28.683,0.0
2025-03-29 10:27:28.884,0.0
2025-03-29 10:27:29.084,0.0
2025-03-29 10:27:29.284,0.0
2025-03-29 10:27:29.485,0.0
2025-03-29 10:27:29.685,0.0
2025-03-29 10:27:29.885,0.0
2025-03-29 10:27:30.086,0.0
2025-03-29 10:27:30.286,0.0
2025-03-29 10:27:30.487,10.0
2025-03-29 10:27:30.687,0.0
2025-03-29 10:27:30.887,0.0
2025-03-29 10:27:31.088,0.0
2025-03-29 10:27:31.288,0.0
2025-03-29 10:27:31.488,0.0
2025-03-29 10:27:31.689,0.0
2025-03-29 10:27:31.889,0.0
2025-03-29 10:27:32.089,0.0
2025-03-29 10:27:32.290,0.0
2025-03-29 10:27:32.490,0.0
2025-03-29 10:27:32.690,0.0
2025-03-29 10:27:32.891,0.0
2025-03-29 10:27:33.091,0.0
2025-03-29 10:27:33.292,0.0
2025-03-29 10:27:33.492,0.0
2025-03-29 10:27:33.692,0.0
2025-03-29 10:27:33.893,0.0
2025-03-29 10:27:34.093,0.0
2025-03-29 10:27:34.293,0.0
2025-03-29 10:27:34.494,0.0
2025-03-29 10:27:34.694,0.0
2025-03-29 10:27:34.894,0.0
2025-03-29 10:27:35.095,0.0
2025-03-29 10:27:35.295,0.0
2025-03-29 10:27:35.495,0.0
2025-03-29 10:27:35.696,0.0
2025-03-29 10:27:35.896,0.0
2025-03-29 10:27:36.097,0.0
2025-03-29 10:27:36.297,0.0
2025-03-29 10:27:36.497,0.0
2025-03-29 10:27:36.698,0.0
2025-03-29 10:27:36.898,0.0
2025-03-29 10:27:37.098,0.0
2025-03-29 10:27:37.299,0.0
2025-03-29 10:27:37.499,0.0
2025-03-29 10:27:37.699,0.0
2025-03-29 10:27:37.900,0.0
2025-03-29 10:27:38.100,0.0
2025-03-29 10:27:38.301,0.0
2025-03-29 10:27:38.501,0.0
2025-03-29 10:27:38.701,0.0
2025-03-29 10:27:38.902,0.0
2025-03-29 10:27:39.102,0.0
2025-03-29 10:27:39.302,0.0
2025-03-29 10:27:39.503,0.0
2025-03-29 10:27:39.703,0.0
2025-03-29 10:27:39.903,0.0
2025-03-29 10:27:40.104,0.0
2025-03-29 10:27:40.304,0.0
2025-03-29 10:27:40.504,0.0
2025-03-29 10:27:40.705,0.0
2025-03-29 10:27:40.905,0.0
2025-03-29 10:27:41.106,0.0
2025-03-29 10:27:41.306,0.0
2025-03-29 10:27:41.506,0.0
2025-03-29 10:27:41.707,0.0
2025-03-29 10:27:41.907,0.0
2025-03-29 10:27:42.107,0.0
2025-03-29 10:27:42.308,0.0
2025-03-29 10:27:42.508,0.0
2025-03-29 10:27:42.708,0.0
2025-03-29 10:27:42.909,0.0
2025-03-29 10:27:43.109,0.0
2025-03-29 10:27:43.309,0.0
2025-03-29 10:27:43.510,0.0
2025-03-29 10:27:43.710,0.0
