timestamp,util
-78.982,
-78.781,
-78.581,
-78.381,
-78.18,
-77.98,
-77.78,
-77.58,
-77.379,
-77.179,
-76.979,
-76.778,
-76.578,
-76.377,
-76.177,
-75.976,
-75.776,
-75.575,
-75.375,
-75.174,
-74.973,
-74.773,
-74.572,
-74.372,
-74.171,
-73.971,
-73.77,
-73.57,
-73.37,
-73.169,7.386666666666667
-72.969,7.386666666666667
-72.769,7.386666666666667
-72.568,7.386666666666667
-72.368,7.386666666666667
-72.168,7.386666666666667
-71.967,7.386666666666667
-71.767,7.386666666666667
-71.56700000000001,7.386666666666667
-71.366,7.386666666666667
-71.166,7.386666666666667
-70.966,6.97
-70.766,6.883333333333334
-70.565,6.466666666666667
-70.365,5.733333333333333
-70.16499999999999,5.233333333333333
-69.964,4.983333333333333
-69.764,3.8466666666666667
-69.564,3.8466666666666667
-69.364,3.5833333333333335
-69.163,3.07
-68.963,2.8133333333333335
-68.763,2.48
-68.562,2.0833333333333335
-68.362,1.6566666666666665
-68.161,1.23
-67.961,0.8133333333333332
-67.761,0.0
-67.56,0.0
-67.36,0.0
-67.159,0.0
-66.959,0.0
-66.759,0.0
-66.55799999999999,0.0
-66.358,0.0
-66.157,0.0
-65.957,0.0
-65.757,0.0
-65.556,0.0
-65.356,0.08
-65.155,0.08
-64.955,0.08
-64.754,0.08
-64.554,0.08
-64.354,0.08
-64.153,0.08
-63.953,0.08
-63.751999999999995,0.08
-63.552,0.08
-63.352000000000004,0.08
-63.150999999999996,0.08
-62.951,0.08
-62.75,0.08
-62.55,0.08
-62.349000000000004,0.08
-62.149,0.08
-61.949,0.08
-61.748000000000005,0.08
-61.548,0.08
-61.347,0.08
-61.147,0.08
-60.947,0.08
-60.745999999999995,0.08
-60.546,0.08
-60.345,0.08
-60.144999999999996,0.08
-59.945,0.08
-59.744,0.08
-59.544,0.08
-59.343,0.0
-59.143,0.0
-58.942,0.0
-58.742000000000004,0.0
-58.542,0.0
-58.341,0.0
-58.141,0.3333333333333333
-57.94,0.3333333333333333
-57.739999999999995,0.3333333333333333
-57.54,0.3333333333333333
-57.339,0.3333333333333333
-57.138999999999996,0.3333333333333333
-56.938,0.3333333333333333
-56.738,0.3333333333333333
-56.538,0.3333333333333333
-56.337,0.3333333333333333
-56.137,0.3333333333333333
-55.937,0.3333333333333333
-55.736000000000004,0.3333333333333333
-55.536,0.3333333333333333
-55.336,0.3333333333333333
-55.135000000000005,0.3333333333333333
-54.935,0.3333333333333333
-54.734,0.3333333333333333
-54.534,0.3333333333333333
-54.334,0.3333333333333333
-54.132999999999996,0.3333333333333333
-53.933,0.3333333333333333
-53.733000000000004,0.3333333333333333
-53.532,0.3333333333333333
-53.332,0.3333333333333333
-53.132000000000005,0.41333333333333333
-52.931,0.41333333333333333
-52.731,0.41333333333333333
-52.531,0.41333333333333333
-52.33,0.41333333333333333
-52.129999999999995,0.08
-51.93,0.08
-51.729,0.08
-51.528999999999996,0.08
-51.328,0.08
-51.128,0.08
-50.928,0.08
-50.727000000000004,0.08
-50.527,0.08
-50.327,0.08
-50.126000000000005,0.08
-49.926,0.08
-49.726,0.08
-49.525,0.08
-49.325,0.08
-49.125,0.08
-48.924,0.08
-48.724000000000004,0.08
-48.524,0.08
-48.323,0.08
-48.123000000000005,0.08
-47.922,0.08
-47.722,0.08
-47.522,0.08
-47.321,0.08
-47.121,0.0
-46.921,0.0
-46.72,0.0
-46.52,0.0
-46.32,0.0
-46.119,0.0
-45.919,0.0
-45.719,0.0
-45.518,0.0
-45.318,0.0
-45.118,0.0
-44.917,0.0
-44.717,0.0
