timestamp,util
0.0,
0.201,
0.401,
0.602,
0.803,
1.003,
1.204,
1.407,
1.608,
1.808,8.16
2.013,7.909999999999999
2.214,6.909999999999999
2.414,8.190000000000001
2.615,7.92
2.816,7.42
3.017,7.42
3.217,7.17
3.42,6.92
3.624,6.93
3.825,7.17
4.026,6.92
4.226,6.92
4.427,9.45
4.629,11.34
4.83,13.34
5.03,17.339999999999996
5.231,19.509999999999998
5.432,22.589999999999996
5.633,25.589999999999996
5.833,24.63
6.034,24.13
6.234,25.13
6.435,22.05
6.636,18.97
6.836,18.139999999999997
7.037,14.889999999999997
7.237,12.219999999999999
7.44,8.9
7.641,6.9
7.842,7.62
8.042,7.37
8.243,7.87
8.444,8.120000000000001
8.644,8.120000000000001
8.845,10.6
9.048,12.85
9.249,21.580000000000002
9.451,22.8
9.652,21.8
9.853,24.57
10.057,29.7
10.261,36.7
10.461,39.62
10.662,48.339999999999996
10.863,44.19
11.063,41.19
11.264,33.209999999999994
11.464,32.230000000000004
11.665,32.24
11.866,31.740000000000002
12.067,31.48
12.268,32.470000000000006
12.469,31.820000000000004
12.67,33.1
12.871,34.1
13.072,34.1
13.272,34.1
13.473,33.88
13.674,33.62
13.876,34.12
14.077,34.37
14.282,33.38
14.483,33.88
14.684,33.15
14.885,34.65
15.086,40.4
15.288,47.36
15.49,47.339999999999996
15.69,48.32
15.893,45.07
16.093,39.95
16.294,32.7
16.494,29.7
16.695,20.67
16.896,19.169999999999998
17.096,14.639999999999997
17.297,6.69
17.497,6.2
17.698,5.22
17.899,5.47
18.099,6.6899999999999995
18.3,8.059999999999999
18.502,10.9
18.703,19.93
18.905,19.64
19.105,18.419999999999998
19.308,20.21
19.509,23.54
19.709,32.79
19.913,34.79
20.113,40.239999999999995
20.316,44.69
20.517,44.6
20.718,44.08
20.918,43.61
21.119,43.61
21.319,43.309999999999995
21.52,42.480000000000004
21.721,42.96999999999999
21.923,41.199999999999996
22.124,35.04
22.325,29.97
22.526,28.97
22.727,30.22
22.928,33.980000000000004
23.129,41.67
23.33,45.17
23.53,42.67
23.731,33.959999999999994
23.932,36.83
24.133,44.07
24.334,48.12
24.535,49.37
24.736,49.11
24.937,48.61
25.138,49.42
25.345,48.529999999999994
25.546,52.81999999999999
25.75,61.29
25.951,60.44
26.152,62.160000000000004
26.353,59.44
26.554,60.19
26.757,59.470000000000006
26.958,58.970000000000006
27.16,59.98
27.361,58.11999999999999
27.562,57.83
27.764,57.620000000000005
27.965,58.370000000000005
28.166,57.58
28.367,55.529999999999994
28.567,52.010000000000005
28.768,43.739999999999995
28.968,43.489999999999995
29.169,43.739999999999995
29.372,41.489999999999995
29.573,38.519999999999996
29.774,30.229999999999997
29.974,30.529999999999994
30.175,31.339999999999996
30.376,32.989999999999995
30.577,33.01
30.777,33.51
30.978,31.809999999999995
31.179,22.559999999999995
31.38,23.309999999999995
31.581,22.279999999999994
31.782,21.279999999999994
31.984,19.729999999999997
32.186,19.49
32.39,21.309999999999995
32.59,24.059999999999995
32.797,31.779999999999994
32.998,30.729999999999997
33.198,30.459999999999997
33.399,33.03
33.601,38.53
33.802,47.31
34.003,48.22
34.209,48.239999999999995
34.409,45.989999999999995
34.612,47.489999999999995
34.814,46.769999999999996
35.015,50.61999999999999
35.216,60.14
35.417,60.669999999999995
35.618,60.29
35.819,57.85
36.02,54.44
36.22,46.17
36.421,46.529999999999994
36.625,47.379999999999995
36.826,43.76
37.027,39.91
37.227,30.4
37.428,29.630000000000003
37.629,30.609999999999996
37.83,32.16
38.03,32.16
38.231,32.16
38.431,31.799999999999994
38.633,32.769999999999996
38.835,34.39
39.036,34.39
39.236,34.14
39.439,33.739999999999995
39.64,32.9
39.841,33.059999999999995
40.041,36.55
40.245,44.3
40.446,44.73
40.647,43.809999999999995
40.848,44.879999999999995
41.049,48.629999999999995
41.25,58.39
41.452,56.68000000000001
41.653,51.67
41.854,45.12
42.054,44.07
42.256,45.31999999999999
42.458,45.98
42.659,47.269999999999996
42.86,45.95
43.061,44.95
43.261,45.19
43.464,47.379999999999995
43.669,54.69
43.873,57.04
44.073,57.1
44.274,56.6
44.475,57.010000000000005
44.676,57.81999999999999
44.877,54.9
45.077,52.64
45.278,42.64
45.48,42.23
45.681,42.36
45.883,44.85
46.085,45.1
46.285,43.85
46.486,43.7
46.687,43.25
46.888,47.089999999999996
47.09,49.53
47.291,56.510000000000005
47.492,54.73
47.693,48.03999999999999
